Monroe,-77.6132,43.1559309315,Powers Building
Oneida,-75.3366,43.4836033755,Erwin Library and Pratt House
Oneida,-75.2914,43.1213408898,Whitestown Town Hall (Court House)
Onondaga,-76.2155,42.9948857037,"Hutchinson, Gen. Orrin, House"
Onondaga,-76.1491,43.0481744529,Central New York Telephone and Telegraph Building
Onondaga,-76.1349,43.0456486307,Grace Episcopal Church
Onondaga,-76.1345,43.0386666808,"Hall of Languages, Syracuse University"
Onondaga,-76.1518,43.0493723271,White Memorial Building
Onondaga,-76.1452,43.0481801672,"White, Hamilton, House"
Ontario,-76.9834,42.8580763982,"Geneva Hall and Trinity Hall, Hobart & William Smith College"
Ontario,-77.0519,42.8144380071,Seneca Presbyterian Church
Oswego,-76.1413,43.2420950957,Fort Brewerton
Oswego,-76.5113,43.455434673,Oswego City Hall
Otsego,-75.3272,42.4712799833,Major's Inn and Gilbert Block
Steuben,-77.0636,42.1516419261,Jenning's Tavern (Patterson Inn)
Tompkins,-76.482,42.4482003227,"White, Andrew Dickson, House"
Tompkins,-76.6615,42.5385481653,"Camp, Hermon, House"
Broome,-75.9135,42.1003605604,Christ Church
Chenango,-75.3315,42.6211929878,"Preferred Manor (Moss, Horace O., House)"
Cortland,-76.1766,42.5989700372,Cortland County Courthouse
Cortland,-76.1791,42.5993051434,Cortland Fire Headquarters
Jefferson,-75.7626,44.0500423344,LeRay Mansion
Madison,-75.543,42.8270617496,"Smith, Adon, House"
Monroe,-77.5152,43.0904717755,Phoenix Building
Monroe,-77.6108,43.2529520183,Genesee Lighthouse
Monroe,-77.6041,43.1649580182,Leopold Street Shule
Onondaga,-76.1369,43.0385370728,"Crouse College, Syracuse University"
Oswego,-76.5107,43.4571412631,Market House
Otsego,-75.0589,42.4559130973,Fairchild Mansion
Schuyler,-76.8709,42.3769401678,Schuyler County Courthouse Complex
Tompkins,-76.511,42.441648532,Lehigh Valley Railroad Station
Wayne,-77.2301,43.0635675674,East Main Street Commercial Historic District
St. Lawrence,-75.1639,44.5923729337,"Herring-Cole Hall, Saint Lawrence University"
St. Lawrence,-75.1632,44.5920545594,"Richardson Hall, Saint Lawrence University"
St. Lawrence,-75.4974,44.6973290413,U.S. Customshouse
Franklin,-74.2926,44.8476842214,Horton Gristmill
Franklin,-74.2942,44.8468367367,"Lincoln, Anselm, House"
Jefferson,-75.9196,44.3382092679,Cornwall Brothers' Store
Monroe,-77.6062,43.1596942294,St. Joseph Roman Catholic Church and Rectory
Monroe,-77.5462,43.1093622595,Spring House
Oneida,-75.2293,43.0962750563,"Conkling, Roscoe House (Rutger-Steuben Historic District)"
Oneida,-75.2224,43.1041170988,Union Station
Ontario,-76.9863,42.8536292063,Ashcroft
Oswego,-76.5036,43.4554728462,Richardson-Bates House
Steuben,-77.6575,42.3282123729,Hornell Public Library
St. Lawrence,-75.1679,44.5955246227,Village Park Historic District
Cayuga,-76.7039,42.754173359,Aurora Steam Grist Mill
Delaware,-74.891,42.2994416807,"Frisbee, Judge Gideon, House"
Franklin,-74.2969,44.8502263956,Malone Freight Depot
Franklin,-74.2942,44.8485935736,Paddock Building
Herkimer,-75.0349,43.01241079,Remington Stables
Jefferson,-75.9738,44.1147012844,Stone Mills Union Church
Jefferson,-75.911,43.9746770318,Paddock Arcade
Livingston,-77.6144,42.9089202611,Genesee Wesleyan Seminary and Genesee College Hall
Monroe,-77.6097,43.1546078175,Erie Canal: Second Genesee Aqueduct
Oneida,-75.2354,43.0988243809,Stanley Theater
Onondaga,-76.2856,43.0590446919,Nine Mile Creek Aqueduct
Onondaga,-76.1331,43.0887512281,Alvord House
Onondaga,-76.1491,43.0500129533,Syracuse City Hall
Oswego,-76.5109,43.4548630097,U.S. Customhouse
Oswego,-76.512,43.4595852444,Walton And Willett Stone Store
Seneca,-76.8215,42.6767070402,Seneca County Courthouse Complex at Ovid
Tioga,-76.3663,42.0221057943,Platt-Cady Mansion
Wayne,-76.9862,43.2737783585,Sodus Point Lighthouse
St. Lawrence,-75.4925,44.6905402983,New York State Armory
Chemung,-76.8089,42.0891835478,Park Church
Livingston,-77.6965,42.5623697371,Dansville Library
Livingston,-77.6656,42.8203184238,Livonia Baptist Church
Oneida,-75.2412,43.1049910965,St. Joseph's Church
Onondaga,-76.14,43.0007308774,"Gridley, John, House"
Onondaga,-76.1529,43.047332163,Loew's State Theater
Broome,-75.9147,42.092445188,South Washington Street Parabolic Bridge
Chemung,-76.8005,42.0887644525,Chemung Canal Bank Building
Cortland,-76.0193,42.6179482455,Hatheway Homestead
Jefferson,-75.9267,44.3464704106,"Boldt, George C., Yacht House"
Jefferson,-76.0171,44.2806413447,Rock Island Light Station
Livingston,-77.8752,42.7269010945,"Mills, Gen. William A., House"
Madison,-75.6414,42.8981328528,Old Madison County Courthouse
Monroe,-77.4593,43.1422142314,Mud House
Onondaga,-76.1544,43.0507420136,Amos Block
Onondaga,-76.1497,43.0483082398,St. Paul's Cathedral and Parish House
Ontario,-77.0577,42.9566098507,St. John's Episcopal Church
Otsego,-75.0602,42.4550200409,Old Post Office--Oneonta
St. Lawrence,-75.0812,44.8488283524,Chase Mills Inn
Chenango,-75.7705,42.3299942807,Clinton-Rosekrans Law Building
Cortland,-76.1526,42.7103420322,Little York Pavilion
Jefferson,-75.9114,43.9733226194,Paddock Mansion
Oneida,-75.4602,42.9403505496,First Congregational Free Church
Onondaga,-75.913,42.8774800462,Delphi Baptist Church
Onondaga,-76.4545,42.9830024297,Community Place
Onondaga,-76.4341,42.9429124764,"Smith, Reuel E., House"
Onondaga,-76.1526,42.992373014,"King, Polaski, House"
Ontario,-77.1369,42.9611490734,Clifton Springs Sanitarium
Oswego,-76.2021,43.5740134921,Selkirk Lighthouse
Tompkins,-76.495,42.4400369084,Strand Theatre
Yates,-77.0574,42.6652415081,Yates County Courthouse Park District
Broome,-75.9182,42.0937879107,Roberson Mansion (Roberson Center for the Arts and Sciences)
Cayuga,-76.5712,42.9285330206,Case Memorial-Seymour Library
Jefferson,-75.9806,44.0028249748,"Archer, William, House"
Jefferson,-75.9827,44.0052128166,"Brown, Gen. Jacob, Mansion"
Jefferson,-75.984,44.0024795014,Brownville Hotel
Jefferson,-75.9805,44.0022719467,Vogt House
Jefferson,-75.9801,44.0036340674,"Walrath, Arthur, House"
Jefferson,-75.9103,43.9732415582,"Flower, Roswell P., Memorial Library"
Jefferson,-75.9113,43.9731436029,Watertown Masonic Temple
Livingston,-77.6147,42.903957522,Hillcrest
Madison,-75.6464,43.0874086972,Cottage Lawn
Monroe,-77.4395,43.0941042241,Wilbur House
Monroe,-77.4779,43.0624602511,Richardson's Tavern
Monroe,-77.8793,43.0693806261,Riga Academy
Ontario,-77.4106,42.9787752719,Osborne House
Oswego,-76.536,43.4544306667,Sheldon Hall
Otsego,-75.0019,42.4707352699,Stonehouse Farm
Otsego,-75.3913,42.3211555082,"Mann, Andrew, Inn"
Steuben,-77.6616,42.3318646674,Hornell Armory
Tompkins,-76.492,42.4466227467,Llenroc
Wayne,-76.9933,43.2669924595,Customs House
Allegany,-77.7912,42.2539344003,Firemen's Hall
St. Lawrence,-75.3204,44.7289593272,Lisbon Town Hall
Monroe,-77.4414,43.0988212008,"Deland, Henry, House"
Chenango,-75.5968,42.4407370108,"Burr, Theodore, House (Oxford Memorial Library)"
Livingston,-77.5782,42.9372662353,North Bloomfield School
Onondaga,-76.1503,43.0423108439,Central Technical High School
Chemung,-76.821,42.1675888809,Hanover Square Historic District
Jefferson,-75.8073,44.0879995376,LeRay Hotel
Oneida,-75.4542,43.2188656532,Jervis Public Library
Oneida,-75.2387,43.0970772194,Utica Public Library
Oswego,-76.0077,43.2481424982,Trinity Church
Otsego,-75.0607,42.4544975584,Oneonta Municipal Building
St. Lawrence,-75.0713,44.6385677984,French Family Farm
St. Lawrence,-75.0106,44.5418803576,Pierrepont Town Buildings
Broome,-75.6323,42.0710977076,"Hotchkiss, Jedediah, House"
Chemung,-76.8213,42.1296016819,Elmira Heights Village Hall
Chenango,-75.7853,42.6513115198,Newton Homestead
Oneida,-75.1891,43.2731307521,Mappa Hall
Onondaga,-76.1583,43.0392518392,"Gillett, William J., House"
Oswego,-76.2183,43.2058491917,Schroeppel House
Seneca,-76.8223,42.6126708497,Lodi Methodist Church
Tompkins,-76.5046,42.4377307057,St. James AME Zion Church
St. Lawrence,-75.1963,44.6642655217,Harrison Grist Mill
St. Lawrence,-75.6505,44.5889448157,Land Office
St. Lawrence,-75.6491,44.5879723187,"Miller, Paschal, House"
St. Lawrence,-75.6461,44.5850208032,Morristown Schoolhouse
St. Lawrence,-75.6481,44.5882216733,"Stocking, Samuel, House"
St. Lawrence,-75.6475,44.5895491882,Stone Windmill
St. Lawrence,-75.6461,44.5861484999,United Methodist Church
St. Lawrence,-74.775,44.8075228853,Dr. Buck-Stevens House
Jefferson,-75.976,44.1129588119,Irwin Brothers Store
Jefferson,-75.6099,43.9777481588,State Street Historic District
Lewis,-75.5163,43.7600005694,Methodist Episcopal Church of West Martinsburg
Madison,-75.2524,42.8090698988,Wheeler House Complex
Monroe,-77.5914,43.1592629917,East High School
Monroe,-77.5911,43.1610004937,Eastman Dental Dispensary
Monroe,-77.6002,43.1367233155,Rochester City School #24
Onondaga,-75.9333,43.046791529,Mycenae Schoolhouse
Onondaga,-76.278,43.041390361,Wilcox Octagon House
St. Lawrence,-75.4927,44.6970583666,Acker and Evans Law Office
Steuben,-77.3069,42.3329900144,Campbell-Rumsey House
Steuben,-77.324,42.3381620497,Cobblestone House
Steuben,-77.3239,42.3330679078,Davenport Library
Steuben,-77.3179,42.3451137367,Haverling Farmhouse
Steuben,-77.3099,42.3369413891,McMaster House
Steuben,-77.3193,42.3374855657,Potter-Van Camp House
Steuben,-77.3201,42.3379605078,"Robie, Reuben, House"
Steuben,-77.318,42.3409373573,Sedgwick House
Steuben,-77.3228,42.3378722429,"Shepherd, William, House"
Chemung,-76.8195,42.1642980599,Teal Park
Chemung,-76.8196,42.1632601128,Zimmerman House
Monroe,-77.612,43.1590814859,Andrews Street Bridge
Monroe,-77.609,43.1534729997,Court Street Bridge
Monroe,-77.6088,43.1576539647,Cox Building
Monroe,-77.6085,43.157513648,Edwards Building
Monroe,-77.6087,43.1570025022,Granite Building
Monroe,-77.6078,43.1566408149,National Company Building
Monroe,-77.6005,43.1597278717,Grove Place Historic District
Monroe,-77.6103,43.1562423017,Main Street Bridge
Monroe,-77.6109,43.1602570494,St. Paul-North Water Streets Historic District
Monroe,-77.6149,43.1576716598,State Street Historic District
Chemung,-76.7997,42.086114243,"Howell, F.M., and Company"
Chenango,-75.8015,42.302846101,Bates Round Barn
Chenango,-75.8073,42.2944371514,Young Round Barn
Delaware,-75.1282,42.1691345493,Gardiner Place Historic District
Herkimer,-74.9471,42.9153776079,Jordanville Public Library
Herkimer,-74.7755,42.972689721,Zoller-Frasier Round Barn
Jefferson,-75.6273,44.2898847392,"Benton, Dr. Abner, House"
Madison,-75.6871,42.9675237052,Peterboro Land Office
Monroe,-77.615,43.2631991197,Shingleside
Monroe,-77.6302,43.1900946801,Vanderbeck House
Onondaga,-76.1215,43.0447193813,"Stickley, Gustav, House"
Ontario,-76.9791,42.8487694368,Nester House
Otsego,-75.0719,42.458685622,Bresee Hall
Otsego,-75.0618,42.4537168748,Ford Block
St. Lawrence,-74.9794,44.8397030216,Raymondville Parabolic Bridge
Tioga,-76.2484,42.3148016716,"Akins, Lyman P., House"
Tioga,-76.1879,42.3021169222,"Akins, Robert, House"
Tioga,-76.1848,42.2994102532,"Ball, Stephen, House"
Tioga,-76.1844,42.3043896818,"Buffington, Calvin A., House"
Tioga,-76.1838,42.3111046067,"Collins, Nathaniel Bishop, House"
Tioga,-76.1447,42.3068752179,East Berkshire United Methodist Church
Tioga,-76.1881,42.30172919,First Congregational Church
Tioga,-76.1935,42.3115755186,"Ford, Lebbeus, House"
Tioga,-76.1836,42.3240418757,"Royce, Deodatus, House"
Tompkins,-76.4801,42.4492713035,Bailey Hall
Tompkins,-76.4783,42.4492181711,Caldwell Hall
Tompkins,-76.3004,42.4903749655,"Clarke, Luther, House"
Tompkins,-76.4791,42.4492411326,Comstock Hall
Tompkins,-76.478,42.448461283,East Roberts Hall
Tompkins,-76.4752,42.4484307203,Fernow Hall
Tompkins,-76.2995,42.4917365272,Jennings-Marvin House
Tompkins,-76.3015,42.4903625356,Lacy-Van Vleet House
Tompkins,-76.297,42.4908637449,Methodist Episcopal Church
Tompkins,-76.4741,42.4478719865,Rice Hall
Tompkins,-76.4785,42.4484805574,Roberts Hall
Tompkins,-76.3024,42.4907130168,Rockwell House
Tompkins,-76.2974,42.4923902592,Southworth House
Tompkins,-76.2991,42.4908403177,Southworth Library
Tompkins,-76.4716,42.4466587306,Wing Hall
Tompkins,-76.4795,42.4486472407,Stone Hall
Onondaga,-76.1311,43.0391661728,Pi Chapter House of Psi Upsilon Fraternity
Oneida,-75.2018,43.1144207318,First Baptist Church of Deerfield
Onondaga,-76.0674,42.9909018005,"Ives, Dr. John, House"
Monroe,-77.8544,43.196263892,Adams-Ryan House
Monroe,-77.6263,43.1434233477,"Reynolds Street, House at 235-237"
Oneida,-75.2345,43.099420385,New Century Club
Madison,-75.6432,42.8992099468,First National Bank of Morrisville
Jefferson,-76.0889,44.2416008909,Clayton Historic District
Allegany,-77.7875,42.2533930757,Alumni Hall
Oneida,-75.5017,43.0526456981,Vernon Center Green Historic District
Jefferson,-76.3303,44.1294027433,"Anthony, Levi, Building"
Jefferson,-76.3319,44.1290180702,Aubertine Building
Jefferson,-76.3366,44.1267981737,"Borland, John, House"
Jefferson,-76.336,44.1269909962,"Buckley, James, House"
Jefferson,-76.3333,44.1293992519,"Burnham, E. K., House"
Jefferson,-76.3312,44.1300919329,Duvillard Mill
Jefferson,-76.3337,44.1258911982,"Galband du Fort, Jean Philippe, House"
Jefferson,-76.3329,44.124166876,"Sacket, General, House"
Jefferson,-76.3323,44.1288163769,Glen Building
Jefferson,-76.3382,44.1290720479,Lewis House
Jefferson,-76.3536,44.1175258181,"Peugnet, Captain Louis, House"
Jefferson,-76.2611,44.163757744,"Reynolds, George, House"
Jefferson,-76.3374,44.1278841015,Roxy Hotel
Jefferson,-76.3329,44.1295523855,"Sacket, Cornelius, House"
Jefferson,-76.3351,44.1248964748,St. John's Episcopal Church
Jefferson,-76.3398,44.1244194482,St. Vincent of Paul Catholic Church
Jefferson,-76.3347,44.1265606555,"Starkey, Otis, House"
Monroe,-77.6091,43.1584217414,"Warner, H. H., Building"
Monroe,-77.5975,43.1602010737,"Dewey, Chester, School No. 14"
Monroe,-77.604,43.1605287907,Jewish Young Men's and Women's Association
Monroe,-77.6108,43.1526535805,Court Exchange Building--National Casket Company
Monroe,-77.5997,43.1557204991,University Club
Monroe,-77.6051,43.1524814968,Naval Armory--Convention Hall
Monroe,-77.6092,43.1599389179,"Cohen, H. C., Company Building--Andrews Building"
Monroe,-77.6077,43.1588321984,Michaels--Stern Building
Monroe,-77.6121,43.1562213037,Reynolds Arcade
Monroe,-77.6177,43.1559338417,Washington Street Rowhouses
Monroe,-77.5997,43.1589857745,"Brown, Adam, Block"
Monroe,-77.6079,43.1533097439,Lehigh Valley Railroad Station
Monroe,-77.6099,43.1578566343,Chamber of Commerce
Monroe,-77.5979,43.1562062276,Little Theatre
Monroe,-77.6134,43.1561918266,First National Bank of Rochester--Old Monroe County Savings Bank
Monroe,-77.6127,43.1540510255,Gannett Building
Monroe,-77.6121,43.1555227939,Wilder Building
St. Lawrence,-75.491,44.6960495043,"Fine, Judge John, House"
Monroe,-77.5827,43.1642235451,"North Goodman Street, Building at 551--555"
Seneca,-76.7889,42.9107262127,Fourth Ward School
Wayne,-77.3201,43.0697559543,"Bullis, Charles, House"
St. Lawrence,-74.9728,44.6120184215,"Cox, Gardner, House"
Chenango,-75.3729,42.683654999,Columbus Community Church
Madison,-75.7514,43.0782073181,South Peterboro Street Commercial Historic District
Madison,-75.7521,43.0751410667,South Peterboro Street Residential Historic District
Madison,-75.7551,43.0787232893,House at 115 South Main Street
Madison,-75.7514,43.0798280905,Canal Town Museum
Madison,-75.7549,43.0812460886,Canastota Methodist Church
Madison,-75.7551,43.078453221,Canastota Public Library
Madison,-75.7595,43.0753624632,House at 233 James Street
Madison,-75.7549,43.081516247,House at 205 North Main Street
Madison,-75.7547,43.0842190903,House at 313 North Main Street
Madison,-75.7498,43.085692026,House at 326 North Peterboro Street
Madison,-75.7498,43.0859621844,House at 328 North Peterboro Street
Madison,-75.761,43.0744514472,House at 107 Stroud Street
Madison,-75.7497,43.081910346,Peterboro Street Elementary School
Madison,-75.7536,43.0784629371,United Church of Canastota
Broome,-75.9215,42.0989193504,"Whitmore, John T., House"
Cortland,-76.0955,42.5958119107,Presbyterian Church of McGraw
Cattaraugus,-78.4575,42.3374204589,Franklinville Park Square Historic District
Onondaga,-76.0081,43.0350592261,"Snell, Levi, House"
Madison,-75.8721,42.9062276543,Brick House
Madison,-75.8564,42.9477621952,Chappell Farmhouse
Madison,-75.8827,42.9430949631,Cobblestone House
Madison,-75.8381,42.9251499152,"Comstock, Zephinia Farmhouse"
Madison,-75.8823,42.9581365097,Middle Farmhouse
Madison,-75.8684,42.91350042,Niles Farmhouse
Madison,-75.8456,42.9146789098,Sweetland Farmhouse
Madison,-75.8568,42.9516593933,Tall Pines
Wayne,-76.9963,43.0627809316,Hotchkiss Essential Oil Company Plant
Livingston,-77.6122,42.9063538802,Lima Village Historic District
Monroe,-77.4743,43.1239823033,"Rich, Samuel, House"
Oneida,-75.1838,43.3263505109,Welsh Calvinistic Methodist Church
Livingston,-77.8081,42.6660359414,Black and White Farm Barn
Yates,-76.9561,42.6841266001,"Ingersoll, Robert, Birthplace"
Otsego,-74.9778,42.8522114697,Sunnyside (Summerwood)
Jefferson,-75.9537,44.3221030185,Densmore Methodist Church of the Thousand Islands
Oswego,-76.5091,43.4537270519,Oswego Armory
Oswego,-76.4287,43.360531919,"Van Buren, David, House"
Monroe,-77.5929,42.9531866644,St. John's Episcopal Church
Tompkins,-76.4993,42.4398499187,Clinton Hall
Broome,-75.425,42.0606141429,State Theatre
Oswego,-76.5211,43.46009126,"Sloan, George B., Estate"
Otsego,-75.3099,42.325644468,"Wright, Roswell, House"
Livingston,-77.6108,42.9019192315,St. Rose Roman Catholic Church Complex
Oswego,-76.4259,43.3671400941,"Van Buren, Volkert, House"
Oneida,-75.2502,43.0916664593,First Presbyterian Church
Chenango,-75.4936,42.6759937079,Sherburne High School
Oswego,-76.0859,43.6440871156,Sandy Creek Historic District
Oswego,-76.0835,43.6432294975,"Pitt, Newton M., House"
Oswego,-76.0619,43.6423867768,"Shoecroft, Matthew, House"
Oswego,-76.0636,43.6434823783,"Tuttle, Newman, House"
Oswego,-76.0842,43.6496687325,"Saddler, Samuel, House"
Oswego,-76.0829,43.6434328782,Methodist Church
Oswego,-76.0746,43.6431005256,"Barlow, Smith H., House"
Oswego,-76.0686,43.6428401027,Fred Smart House
Oswego,-76.068,43.6414570495,"Salisbury, Charles, M., House"
Oswego,-76.0776,43.643903085,First Baptist Church
Oswego,-76.0694,43.6432108425,First National Bank of Lacona
Oswego,-76.0696,43.6432164952,Lacona Clock Tower
Broome,-75.958,42.116291906,United States Post Office-Johnson City
Erie,-78.6713,42.9005348875,United States Post Office-Lancaster
Genesee,-77.9891,42.9780469587,United States Post Office-LeRoy
Herkimer,-74.8602,43.0427071429,United States Post Ofcice-Little Falls
Wayne,-76.993,43.0627335233,United States Post Office-Lyons
Franklin,-74.2892,44.8486211527,United States Post Office-Malone
Orleans,-78.3885,43.2206484477,United States Post Office-Medina
Niagara,-78.873,43.0249915108,United States Post Office-North Tonawanda
Wayne,-77.0949,43.0439358096,United States Post Office-Newark
Oswego,-76.4289,43.3598986677,"Van Buren, John, Tavern"
Niagara,-79.0569,43.0931445756,United States Post Office-Niagara Falls
Chenango,-75.5219,42.5310271181,United States Post Office-Norwich
Cattaraugus,-78.4303,42.0771966571,United States Post Office-Olean
Madison,-75.6529,43.0941817659,United States Post Office-Oneida
Tioga,-76.2607,42.1029605874,United States Post Office-Owego
Steuben,-77.0931,42.1587636734,United States Post Office-Painted Post
St. Lawrence,-74.9846,44.6694752159,United States Post Office-Potsdam
Otsego,-74.9844,42.8529854953,United States Post Office-Richfield Springs
Seneca,-76.7979,42.9119362403,United States Post Office-Seneca Falls
Erie,-78.6657,42.510054097,United States Post Office-Springville
Erie,-78.8797,43.016984398,United States Post Office-Tonawanda
Delaware,-75.1282,42.169196997,United States Post Office-Walton
Wyoming,-78.1331,42.7395618236,United States Post Office-Warsaw
Seneca,-76.8626,42.9043117006,United States Post Office-Waterloo
Schuyler,-76.8723,42.3791208191,United States Post Office-Watkins Glen
Allegany,-77.9486,42.1236484943,United States Post Office-Wellsville
Orleans,-78.1942,43.2459890434,United States Post Office-Albion
Erie,-79.0281,42.6398392329,United States Post Office-Angola
Wyoming,-78.2809,42.8637309468,United States Post Office-Attica
Steuben,-77.3186,42.3356265384,United States Post Office-Bath
Ontario,-77.2824,42.8884310712,United States Post Office-Canandaigua
Madison,-75.7509,43.0786607475,United States Post Office-Canastota
St. Lawrence,-75.1693,44.5953278775,United States Post Office-Canton
Jefferson,-75.6074,43.9803940941,United States Post Office-Carthage
Wayne,-76.8706,43.0838421923,United States Post Office-Clyde
Otsego,-74.9229,42.7005359713,United States Post Office-Cooperstown
Cortland,-76.1805,42.5983896217,United States Post Office-Cortland
Livingston,-77.6941,42.5597844436,United States Post Office-Dansville
Delaware,-74.9181,42.2779758679,United States Post Office-Delhi
Erie,-78.6901,42.9041131825,United States Post Office-Depew
Herkimer,-74.7725,43.1004718585,United States Post Office-Dolgeville
Chautauqua,-79.3339,42.4825873796,United States Post Office-Dunkirk
Monroe,-77.4883,43.1137633012,United States Post Office-East Rochester
Broome,-76.0486,42.1004416963,United States Post Office-Endicott
Herkimer,-74.9881,43.0258356988,United States Post Office-Herkimer
Herkimer,-75.0704,43.0385090783,United States Post Office-Frankfort
Herkimer,-75.037,43.0148729525,United States Post Office-Ilion
Tompkins,-76.4963,42.441124963,United States Post Office-Ithaca
Chautauqua,-79.3313,42.4413841593,United States Post Office-Fredonia
St. Lawrence,-75.4657,44.3350586517,United States Post OFfice-Gouverneur
Oswego,-76.4145,43.3177574593,United States Post Office-Fulton
Ontario,-76.9831,42.8676694828,United States Post Office-Geneva
Oneida,-75.467,43.2157438774,Arsenal House
Herkimer,-75.041,43.239872401,Cold Brook Feed Mill
Otsego,-75.315,42.4648999502,Tianderah
Cortland,-76.176,42.6384203691,"Water, Wall, and Pine Streets Lenticular Truss Bridges"
Cortland,-76.1766,42.6370635579,"Water, Wall, and Pine Streets Lenticular Truss Bridges"
Cortland,-76.1766,42.6361631921,"Water, Wall, and Pine Streets Lenticular Truss Bridges"
Monroe,-77.6035,43.160863397,Rochester Fire Department Headquarters and Shops
Broome,-75.9112,42.0981328057,Broome County Courthouse
Delaware,-75.1679,42.339146489,New Stone Hall
Genesee,-78.2604,42.9014691975,Alexander Classical School
Allegany,-77.9482,42.1236609213,Wellsville Erie Depot
Chautauqua,-79.354,42.4935003377,Point Gratiot Lighthouse Complex (Dunkirk Light)
Genesee,-77.9933,42.9772450509,Keeney House
Erie,-78.8606,42.9030438146,Fosdick-Masten Park High School
Genesee,-78.1908,42.9991940938,Holland Land Office
Erie,-78.8757,42.9322243174,Albright-Knox Art Gallery
Allegany,-78.0157,42.3054551755,Old Allegany County Courthouse
Chautauqua,-79.2386,42.0916163765,"Walnut Grove (Fenton, Gov. Reuben, Mansion)"
Erie,-78.8726,42.8817643062,U.S. Post Office-Buffalo (Buffalo and Erie Co. Community College
Cattaraugus,-78.6734,42.2752946247,Ellicottville Town Hall
Cattaraugus,-78.8954,42.2353844755,Gladden Windmill (Milks Windmill)
Erie,-78.8768,42.8830872486,Guaranty Building (Prudential Building)
Genesee,-78.1816,42.9976324816,Batavia Club
Genesee,-78.1868,42.99778976,Genesee County Courthouse
Niagara,-78.6925,43.1707602519,"Moore, Benjamin C., Mill (Lockport City Hall"
Niagara,-79.0555,43.1097880294,U.S. Customhouse
Wyoming,-78.0892,42.8277210164,Middlebury Academy
Erie,-78.8761,42.8829268127,St. Paul's (Episcopal) Cathedral
Allegany,-78.137,42.2061069043,Wellman House
Erie,-78.8673,42.8863157283,Macedonia Baptist Church
Erie,-78.6222,42.7687287199,"Fillmore, Millard, House"
Genesee,-78.1769,42.9977826765,Richmond Memorial Library
Niagara,-79.0425,43.1732187771,Frontier House
Niagara,-79.0542,43.0988873477,Niagara Falls Public Library
Niagara,-79.0583,43.0815211313,Whitney Mansion
Erie,-78.8482,42.9363765749,"Martin, D. D., House Complex"
Erie,-78.8732,42.8917708467,Shea's Buffalo Theater
Niagara,-79.043,43.0816498746,Adams Power Plant Transformer House
Erie,-78.8829,42.8856986806,Buffalo Gas Light Company Works
Erie,-78.878,42.8842506204,County and City Hall
Genesee,-78.0736,42.9816332557,Stafford Village Four Corners Historic District
Niagara,-78.6854,43.173876019,Union Station
Erie,-78.7528,42.9262732528,Chapel of Our Lady Help of Christians
Erie,-78.834,42.9323854658,Blessed Trinity Roman Catholic Church Buildings
Niagara,-79.0552,43.0816449251,Holley-Rankine House
Erie,-78.8763,42.935403425,Buffalo and Erie County Historical Society
Erie,-78.8754,42.8962899612,"Dorsheimer, William, House"
Erie,-78.8847,42.9207589146,Lafayette High School
Niagara,-78.8769,43.023603647,Riviera Theatre
Wyoming,-78.1342,42.7397924022,Trinity Church
Wyoming,-78.1331,42.738749494,Warsaw Academy
Erie,-78.6376,43.0106170226,"Eshelman, J., and Company Store"
Chautauqua,-79.5813,42.3191522223,"Bliss, L., House"
Chautauqua,-79.5738,42.3144573897,"Campbell-Taylor, Harriet, House"
Chautauqua,-79.5771,42.327155732,Fay-Usborne Mill
Chautauqua,-79.5778,42.3253688513,"Hall, Frank A., House"
Chautauqua,-79.5761,42.33124111,Lake Shore & Michigan Southern Freight Depot
Chautauqua,-79.5806,42.3254024524,"Mack, Gerald, House"
Chautauqua,-79.585,42.3185669106,Nixon Homestead
Chautauqua,-79.5788,42.3160764036,Rorig Bridge
Chautauqua,-79.5688,42.3172459777,"Thompson, Henry Dwight, House"
Chautauqua,-79.5828,42.3173304836,Ward House
Chautauqua,-79.5815,42.3266270291,Welch Factory Building No. 1
Chautauqua,-79.5741,42.3217551862,York-Skinner House
Erie,-78.8958,42.8804743259,Buffalo North Breakwater South End Light
Erie,-78.8678,42.8833147051,Durham Memorial A.M.E. Zion Church
Erie,-78.8673,42.8354277113,South Buffalo North Side Light
Erie,-78.8466,42.8881130216,St. Andrew's Evangelical Lutheran Church Complex
Erie,-78.8755,42.8879188184,Young Men's Christian Association Central Building
Orleans,-78.196,43.2396362952,"Barlow, William V.N., House"
Chautauqua,-79.5792,42.3188261746,Atwater-Stone House
Chautauqua,-79.582,42.328367846,Lake Shore & Michigan Southern Railroad Station
Chautauqua,-79.3539,42.4938825347,Point Gratiot Lighthouse Complex (Dunkirk Light)
Niagara,-78.873,43.0299457244,"Herschell, Allan, Carousel Factory"
Cattaraugus,-78.4304,42.0769373801,Olean Public Library
Erie,-78.8809,42.8775834336,USS THE SULLIVANS (DD-537)
Erie,-78.8621,42.9100847307,Laurel and Michigan Avenues Row
Erie,-78.862,42.9137468615,Woodlawn Avenue Row
Erie,-78.8606,42.9129704718,"Emerson Place, Row at 33-61"
Cattaraugus,-78.9366,42.4632276282,Gowanda Historic District
Erie,-78.8773,42.8919717875,Berkeley Apartments
Oswego,-76.5126,43.4557450492,Oswego Theater
Monroe,-77.6126,43.1546363723,Times Square Building
Ontario,-76.9841,42.8670931927,Smith's Opera House
Allegany,-78.0626,42.2526292354,Christ Episcopal Church
